timestamp,Temperature (BME280) (°C),Humidity (BME280) (%),Pressure (BME280) (hPa),Light Intensity (BH1750) (lux),Lightning Detection (AS3935),Lightning Distance (AS3935) (km),Rain Event (LM393),Temperature (MCP9808) (°C),UV Index (GY-8511),Rain Accumulation (SEN0575) (mm),Wind Speed (Anemometer) (m/s),Wind Direction (Wind Vane) (deg),PM1.0 (PMSA003I) (µg/m³),PM2.5 (PMSA003I) (µg/m³),PM10.0 (PMSA003I) (µg/m³)
2025-03-02 17:44:00,,,,,,,,,,,,,11,16,16
2025-03-02 17:44:15,,,,,,,,,,,,,13,20,20
2025-03-02 17:44:30,,,,,,,,,,,,,15,22,24
2025-03-02 17:44:45,,,,,,,,,,,,,13,19,22
2025-03-02 17:45:00,,,,,,,,,,,,,14,18,20
2025-03-02 17:45:15,,,,,,,,,,,,,14,20,22
2025-03-02 17:45:30,,,,,,,,,,,,,14,16,17
2025-03-02 17:45:45,,,,,,,,,,,,,14,17,17
2025-03-02 17:46:00,,,,,,,,,,,,,14,18,18
2025-03-02 17:46:15,,,,,,,,,,,,,14,18,20
2025-03-02 17:46:30,,,,,,,,,,,,,13,17,17
2025-03-02 17:46:45,,,,,,,,,,,,,14,19,19
2025-03-02 17:47:00,,,,,,,,,,,,,14,17,17
2025-03-02 17:47:15,,,,,,,,,,,,,13,16,17
2025-03-02 17:47:30,,,,,,,,,,,,,14,17,21
2025-03-02 17:47:45,,,,,,,,,,,,,13,17,19
2025-03-02 17:48:00,,,,,,,,,,,,,17,21,21
2025-03-02 17:48:15,,,,,,,,,,,,,14,18,20
2025-03-02 17:48:30,,,,,,,,,,,,,13,18,19
2025-03-02 17:48:45,,,,,,,,,,,,,12,16,17
2025-03-02 17:49:00,,,,,,,,,,,,,12,17,19
2025-03-02 17:49:15,,,,,,,,,,,,,11,16,17
2025-03-02 17:49:30,,,,,,,,,,,,,14,18,21
2025-03-02 17:49:45,,,,,,,,,,,,,12,18,19
2025-03-02 17:50:00,,,,,,,,,,,,,14,20,23
2025-03-02 17:50:15,,,,,,,,,,,,,15,23,23
2025-03-02 17:50:30,,,,,,,,,,,,,15,20,23
2025-03-02 17:50:45,,,,,,,,,,,,,13,16,16
2025-03-02 17:51:00,,,,,,,,,,,,,15,18,18
2025-03-02 17:51:15,,,,,,,,,,,,,15,19,19
2025-03-02 17:51:30,,,,,,,,,,,,,12,16,17
2025-03-02 17:51:45,,,,,,,,,,,,,13,18,20
2025-03-02 17:52:00,,,,,,,,,,,,,14,18,20
2025-03-02 17:52:15,,,,,,,,,,,,,15,21,21
2025-03-02 17:52:30,,,,,,,,,,,,,14,22,22
2025-03-02 17:52:45,,,,,,,,,,,,,14,17,17
2025-03-02 17:53:00,,,,,,,,,,,,,11,16,17
2025-03-02 17:53:15,,,,,,,,,,,,,13,19,19
2025-03-02 17:53:30,,,,,,,,,,,,,15,18,18
2025-03-02 17:53:45,,,,,,,,,,,,,13,16,16
2025-03-02 17:54:00,,,,,,,,,,,,,13,15,15
2025-03-02 17:54:15,,,,,,,,,,,,,14,19,19
2025-03-02 17:54:30,,,,,,,,,,,,,10,15,16
2025-03-02 17:54:45,,,,,,,,,,,,,11,16,16
2025-03-02 17:55:00,,,,,,,,,,,,,10,13,15
2025-03-02 17:55:15,,,,,,,,,,,,,11,15,15
2025-03-02 17:55:30,,,,,,,,,,,,,16,19,21
2025-03-02 17:55:45,,,,,,,,,,,,,13,18,18
2025-03-02 17:56:00,,,,,,,,,,,,,13,16,16
2025-03-02 17:56:16,,,,,,,,,,,,,10,12,12
2025-03-02 17:56:31,,,,,,,,,,,,,12,16,17
2025-03-02 17:56:46,,,,,,,,,,,,,11,17,17
2025-03-02 17:57:01,,,,,,,,,,,,,10,16,17
2025-03-02 17:57:16,,,,,,,,,,,,,12,18,18
2025-03-02 17:57:31,,,,,,,,,,,,,13,17,19
2025-03-02 17:57:46,,,,,,,,,,,,,13,20,23
2025-03-02 17:58:01,,,,,,,,,,,,,14,17,18
2025-03-02 17:58:16,,,,,,,,,,,,,14,15,15
2025-03-02 17:58:31,,,,,,,,,,,,,11,14,17
2025-03-02 17:58:46,,,,,,,,,,,,,13,23,26
2025-03-02 17:59:01,,,,,,,,,,,,,14,19,21
2025-03-02 17:59:16,,,,,,,,,,,,,12,17,18
2025-03-02 17:59:31,,,,,,,,,,,,,12,20,20
2025-03-02 17:59:46,,,,,,,,,,,,,13,18,22
2025-03-02 18:00:01,,,,,,,,,,,,,12,16,19
2025-03-02 18:00:16,,,,,,,,,,,,,13,18,18
2025-03-02 18:00:31,,,,,,,,,,,,,11,18,18
2025-03-02 18:00:46,,,,,,,,,,,,,13,17,20
2025-03-02 18:01:01,,,,,,,,,,,,,14,17,20
2025-03-02 18:01:16,,,,,,,,,,,,,13,17,17
2025-03-02 18:01:31,,,,,,,,,,,,,13,16,16
2025-03-02 18:01:46,,,,,,,,,,,,,13,18,18
2025-03-02 18:02:01,,,,,,,,,,,,,10,14,14
2025-03-02 18:02:16,,,,,,,,,,,,,11,15,17
2025-03-02 18:02:31,,,,,,,,,,,,,13,19,21
2025-03-02 18:02:46,,,,,,,,,,,,,12,16,18
2025-03-02 18:03:01,,,,,,,,,,,,,13,21,23
2025-03-02 18:03:16,,,,,,,,,,,,,10,13,13
2025-03-02 18:03:31,,,,,,,,,,,,,12,16,18
2025-03-02 18:03:46,,,,,,,,,,,,,12,17,20
2025-03-02 18:04:01,,,,,,,,,,,,,12,21,22
2025-03-02 18:04:16,,,,,,,,,,,,,10,16,16
2025-03-02 18:04:31,,,,,,,,,,,,,15,19,20
2025-03-02 18:04:46,,,,,,,,,,,,,14,18,20
2025-03-02 18:05:01,,,,,,,,,,,,,13,19,21
2025-03-02 18:05:16,,,,,,,,,,,,,14,17,17
2025-03-02 18:05:31,,,,,,,,,,,,,13,18,20
2025-03-02 18:05:46,,,,,,,,,,,,,11,17,17
2025-03-02 18:06:01,,,,,,,,,,,,,12,17,17
2025-03-02 18:06:16,,,,,,,,,,,,,16,20,20
2025-03-02 18:06:31,,,,,,,,,,,,,14,18,19
2025-03-02 18:06:46,,,,,,,,,,,,,12,18,18
2025-03-02 18:07:01,,,,,,,,,,,,,14,17,17
2025-03-02 18:07:16,,,,,,,,,,,,,12,16,17
2025-03-02 18:07:31,,,,,,,,,,,,,12,18,18
2025-03-02 18:07:46,,,,,,,,,,,,,9,12,12
2025-03-02 18:08:01,,,,,,,,,,,,,11,15,17
2025-03-02 18:08:16,,,,,,,,,,,,,13,18,22
2025-03-02 18:08:31,,,,,,,,,,,,,10,14,14
2025-03-02 18:08:46,,,,,,,,,,,,,11,16,17
2025-03-02 18:09:01,,,,,,,,,,,,,11,14,14
2025-03-02 18:09:16,,,,,,,,,,,,,12,16,16
2025-03-02 18:09:31,,,,,,,,,,,,,12,16,18
2025-03-02 18:09:46,,,,,,,,,,,,,13,21,21
2025-03-02 18:10:01,,,,,,,,,,,,,12,17,17
2025-03-02 18:10:16,,,,,,,,,,,,,13,17,17
2025-03-02 18:10:31,,,,,,,,,,,,,12,16,17
2025-03-02 18:10:46,,,,,,,,,,,,,14,16,18
2025-03-02 18:11:01,,,,,,,,,,,,,14,17,17
2025-03-02 18:11:16,,,,,,,,,,,,,14,17,17
2025-03-02 18:11:31,,,,,,,,,,,,,14,21,21
2025-03-02 18:11:46,,,,,,,,,,,,,11,16,16
2025-03-02 18:12:01,,,,,,,,,,,,,12,18,18
2025-03-02 18:12:16,,,,,,,,,,,,,13,16,16
2025-03-02 18:12:32,,,,,,,,,,,,,13,19,21
2025-03-02 18:12:47,,,,,,,,,,,,,12,18,19
2025-03-02 18:13:02,,,,,,,,,,,,,12,20,22
2025-03-02 18:13:17,,,,,,,,,,,,,11,17,18
2025-03-02 18:13:32,,,,,,,,,,,,,12,16,16
2025-03-02 18:13:47,,,,,,,,,,,,,11,13,13
2025-03-02 18:14:02,,,,,,,,,,,,,15,20,20
2025-03-02 18:14:17,,,,,,,,,,,,,14,18,18
2025-03-02 18:14:32,,,,,,,,,,,,,15,24,29
2025-03-02 18:14:47,,,,,,,,,,,,,14,19,20
2025-03-02 18:15:02,,,,,,,,,,,,,13,18,18
2025-03-02 18:15:17,,,,,,,,,,,,,15,21,21
2025-03-02 18:15:32,,,,,,,,,,,,,12,19,20
2025-03-02 18:15:47,,,,,,,,,,,,,12,18,18
2025-03-02 18:16:02,,,,,,,,,,,,,14,19,19
2025-03-02 18:16:17,,,,,,,,,,,,,14,18,20
2025-03-02 18:16:32,,,,,,,,,,,,,15,20,20
2025-03-02 18:16:47,,,,,,,,,,,,,13,18,20
2025-03-02 18:17:02,,,,,,,,,,,,,12,17,17
2025-03-02 18:17:17,,,,,,,,,,,,,16,21,22
2025-03-02 18:17:32,,,,,,,,,,,,,16,20,21
2025-03-02 18:17:47,,,,,,,,,,,,,15,19,19
2025-03-02 18:18:02,,,,,,,,,,,,,12,16,18
2025-03-02 18:18:17,,,,,,,,,,,,,13,19,19
2025-03-02 18:18:32,,,,,,,,,,,,,12,17,17
2025-03-02 18:18:47,,,,,,,,,,,,,13,18,19
2025-03-02 18:19:02,,,,,,,,,,,,,12,19,20
2025-03-02 18:19:17,,,,,,,,,,,,,12,14,14
2025-03-02 18:19:32,,,,,,,,,,,,,13,20,22
2025-03-02 18:19:47,,,,,,,,,,,,,13,18,18
2025-03-02 18:20:02,,,,,,,,,,,,,15,20,20
2025-03-02 18:20:17,,,,,,,,,,,,,16,25,29
2025-03-02 18:20:32,,,,,,,,,,,,,14,21,23
2025-03-02 18:20:47,,,,,,,,,,,,,16,23,23
2025-03-02 18:21:02,,,,,,,,,,,,,14,19,22
2025-03-02 18:21:17,,,,,,,,,,,,,15,20,24
2025-03-02 18:21:32,,,,,,,,,,,,,14,18,20
2025-03-02 18:21:47,,,,,,,,,,,,,15,20,21
2025-03-02 18:22:02,,,,,,,,,,,,,12,16,17
2025-03-02 18:22:17,,,,,,,,,,,,,14,19,23
2025-03-02 18:22:32,,,,,,,,,,,,,14,22,25
2025-03-02 18:22:47,,,,,,,,,,,,,14,21,22
2025-03-02 18:23:02,,,,,,,,,,,,,15,21,24
2025-03-02 18:23:17,,,,,,,,,,,,,13,19,19
2025-03-02 18:23:32,,,,,,,,,,,,,16,22,22
2025-03-02 18:23:47,,,,,,,,,,,,,15,22,23
2025-03-02 18:24:02,,,,,,,,,,,,,12,19,20
2025-03-02 18:24:17,,,,,,,,,,,,,14,23,25
2025-03-02 18:24:32,,,,,,,,,,,,,15,20,21
2025-03-02 18:24:47,,,,,,,,,,,,,16,25,29
2025-03-02 18:25:02,,,,,,,,,,,,,14,23,24
2025-03-02 18:25:17,,,,,,,,,,,,,15,18,22
2025-03-02 18:25:32,,,,,,,,,,,,,15,18,20
2025-03-02 18:25:47,,,,,,,,,,,,,14,19,21
2025-03-02 18:26:02,,,,,,,,,,,,,12,18,18
2025-03-02 18:26:17,,,,,,,,,,,,,15,26,29
2025-03-02 18:26:32,,,,,,,,,,,,,16,23,29
2025-03-02 18:26:47,,,,,,,,,,,,,15,19,22
2025-03-02 18:27:02,,,,,,,,,,,,,11,16,17
2025-03-02 18:27:17,,,,,,,,,,,,,13,17,17
2025-03-02 18:27:32,,,,,,,,,,,,,15,22,22
2025-03-02 18:27:47,,,,,,,,,,,,,14,19,20
2025-03-02 18:28:02,,,,,,,,,,,,,14,19,21
2025-03-02 18:28:17,,,,,,,,,,,,,15,19,23
2025-03-02 18:28:32,,,,,,,,,,,,,16,20,21
2025-03-02 18:28:47,,,,,,,,,,,,,16,24,28
2025-03-02 18:29:02,,,,,,,,,,,,,17,28,28
2025-03-02 18:29:17,,,,,,,,,,,,,15,22,24
2025-03-02 18:29:32,,,,,,,,,,,,,19,29,32
2025-03-02 18:29:47,,,,,,,,,,,,,13,20,20
2025-03-02 18:30:02,,,,,,,,,,,,,14,17,17
2025-03-02 18:30:17,,,,,,,,,,,,,17,23,23
2025-03-02 18:30:32,,,,,,,,,,,,,17,25,25
2025-03-02 18:30:47,,,,,,,,,,,,,12,17,17
2025-03-02 18:31:02,,,,,,,,,,,,,12,15,15
2025-03-02 18:31:18,,,,,,,,,,,,,12,16,16
2025-03-02 18:31:33,,,,,,,,,,,,,12,18,19
2025-03-02 18:31:48,,,,,,,,,,,,,14,20,22
2025-03-02 18:32:03,,,,,,,,,,,,,12,17,18
2025-03-02 18:32:18,,,,,,,,,,,,,12,23,25
2025-03-02 18:32:33,,,,,,,,,,,,,12,18,22
2025-03-02 18:32:48,,,,,,,,,,,,,12,17,17
2025-03-02 18:33:03,,,,,,,,,,,,,15,21,21
2025-03-02 18:33:18,,,,,,,,,,,,,14,22,23
2025-03-02 18:33:33,,,,,,,,,,,,,12,17,18
2025-03-02 18:33:48,,,,,,,,,,,,,12,16,16
2025-03-02 18:34:03,,,,,,,,,,,,,12,20,21
2025-03-02 18:34:18,,,,,,,,,,,,,10,19,21
2025-03-02 18:34:33,,,,,,,,,,,,,11,20,22
2025-03-02 18:34:48,,,,,,,,,,,,,13,17,18
2025-03-02 18:35:03,,,,,,,,,,,,,11,17,17
2025-03-02 18:35:18,,,,,,,,,,,,,13,18,19
2025-03-02 18:35:33,,,,,,,,,,,,,14,17,17
2025-03-02 18:35:48,,,,,,,,,,,,,14,20,24
2025-03-02 18:36:03,,,,,,,,,,,,,13,25,27
2025-03-02 18:36:18,,,,,,,,,,,,,12,19,19
2025-03-02 18:36:33,,,,,,,,,,,,,13,15,15
2025-03-02 18:36:48,,,,,,,,,,,,,14,18,18
2025-03-02 18:37:03,,,,,,,,,,,,,14,20,20
2025-03-02 18:37:18,,,,,,,,,,,,,14,24,24
2025-03-02 18:37:33,,,,,,,,,,,,,13,18,22
2025-03-02 18:37:48,,,,,,,,,,,,,13,19,21
2025-03-02 18:38:03,,,,,,,,,,,,,13,18,20
2025-03-02 18:38:18,,,,,,,,,,,,,13,18,18
2025-03-02 18:38:33,,,,,,,,,,,,,11,17,18
2025-03-02 18:38:48,,,,,,,,,,,,,15,21,21
2025-03-02 18:39:03,,,,,,,,,,,,,11,17,18
2025-03-02 18:39:18,,,,,,,,,,,,,13,19,20
2025-03-02 18:39:33,,,,,,,,,,,,,14,21,22
2025-03-02 18:39:48,,,,,,,,,,,,,13,18,21
2025-03-02 18:40:03,,,,,,,,,,,,,16,21,21
2025-03-02 18:40:18,,,,,,,,,,,,,15,20,21
2025-03-02 18:40:33,,,,,,,,,,,,,15,24,24
2025-03-02 18:40:48,,,,,,,,,,,,,14,21,21
2025-03-02 18:41:03,,,,,,,,,,,,,12,19,21
2025-03-02 18:41:18,,,,,,,,,,,,,14,20,23
2025-03-02 18:41:33,,,,,,,,,,,,,15,23,23
2025-03-02 18:41:48,,,,,,,,,,,,,14,18,18
2025-03-02 18:42:03,,,,,,,,,,,,,14,17,21
2025-03-02 18:42:18,,,,,,,,,,,,,16,23,25
2025-03-02 18:42:33,,,,,,,,,,,,,15,18,18
2025-03-02 18:42:48,,,,,,,,,,,,,13,18,19
2025-03-02 18:43:03,,,,,,,,,,,,,11,16,18
2025-03-02 18:43:18,,,,,,,,,,,,,13,19,22
2025-03-02 18:43:33,,,,,,,,,,,,,14,21,22
2025-03-02 18:43:48,,,,,,,,,,,,,13,18,19
2025-03-02 18:44:03,,,,,,,,,,,,,12,17,18
2025-03-02 18:44:18,,,,,,,,,,,,,14,21,22
2025-03-02 18:44:33,,,,,,,,,,,,,13,23,23
2025-03-02 18:44:48,,,,,,,,,,,,,14,19,21
2025-03-02 18:45:03,,,,,,,,,,,,,14,23,26
2025-03-02 18:45:18,,,,,,,,,,,,,13,20,22
2025-03-02 18:45:33,,,,,,,,,,,,,16,21,23
2025-03-02 18:45:48,,,,,,,,,,,,,14,19,20
2025-03-02 18:46:03,,,,,,,,,,,,,15,21,24
2025-03-02 18:46:18,,,,,,,,,,,,,15,26,30
2025-03-02 18:46:33,,,,,,,,,,,,,11,20,21
2025-03-02 18:46:48,,,,,,,,,,,,,15,21,25
2025-03-02 18:47:03,,,,,,,,,,,,,14,18,20
2025-03-02 18:47:18,,,,,,,,,,,,,14,22,22
2025-03-02 18:47:33,,,,,,,,,,,,,14,20,20
2025-03-02 18:47:48,,,,,,,,,,,,,15,21,21
2025-03-02 18:48:03,,,,,,,,,,,,,15,20,23
2025-03-02 18:48:18,,,,,,,,,,,,,13,21,21
2025-03-02 18:48:33,,,,,,,,,,,,,13,24,25
2025-03-02 18:48:48,,,,,,,,,,,,,16,24,24
2025-03-02 18:49:03,,,,,,,,,,,,,14,22,23
2025-03-02 18:49:18,,,,,,,,,,,,,15,19,19
2025-03-02 18:49:33,,,,,,,,,,,,,12,15,18
2025-03-02 18:49:48,,,,,,,,,,,,,13,20,25
2025-03-02 18:50:03,,,,,,,,,,,,,13,22,24
2025-03-02 18:50:18,,,,,,,,,,,,,17,22,22
2025-03-02 18:50:33,,,,,,,,,,,,,14,25,25
2025-03-02 18:50:48,,,,,,,,,,,,,16,23,23
2025-03-02 18:51:03,,,,,,,,,,,,,15,21,21
2025-03-02 18:51:18,,,,,,,,,,,,,16,21,22
2025-03-02 18:51:33,,,,,,,,,,,,,14,24,28
2025-03-02 18:51:48,,,,,,,,,,,,,12,16,18
2025-03-02 18:52:03,,,,,,,,,,,,,16,20,20
2025-03-02 18:52:18,,,,,,,,,,,,,14,23,24
2025-03-02 18:52:33,,,,,,,,,,,,,12,17,18
2025-03-02 18:52:48,,,,,,,,,,,,,12,18,18
2025-03-02 18:53:03,,,,,,,,,,,,,11,17,21
2025-03-02 18:53:18,,,,,,,,,,,,,12,18,18
2025-03-02 18:53:33,,,,,,,,,,,,,12,19,21
2025-03-02 18:53:49,,,,,,,,,,,,,13,19,21
2025-03-02 18:54:04,,,,,,,,,,,,,14,21,23
2025-03-02 18:54:19,,,,,,,,,,,,,14,21,21
2025-03-02 18:54:34,,,,,,,,,,,,,12,17,20
2025-03-02 18:54:49,,,,,,,,,,,,,14,18,18
2025-03-02 18:55:04,,,,,,,,,,,,,11,16,16
2025-03-02 18:55:19,,,,,,,,,,,,,16,21,22
2025-03-02 18:55:34,,,,,,,,,,,,,12,19,21
2025-03-02 18:55:49,,,,,,,,,,,,,15,19,20
2025-03-02 18:56:04,,,,,,,,,,,,,16,21,21
2025-03-02 18:56:19,,,,,,,,,,,,,16,19,22
2025-03-02 18:56:34,,,,,,,,,,,,,12,19,22
2025-03-02 18:56:49,,,,,,,,,,,,,16,23,29
2025-03-02 18:57:04,,,,,,,,,,,,,11,17,19
2025-03-02 18:57:19,,,,,,,,,,,,,13,18,18
2025-03-02 18:57:34,,,,,,,,,,,,,14,20,20
2025-03-02 18:57:49,,,,,,,,,,,,,16,19,19
2025-03-02 18:58:04,,,,,,,,,,,,,15,27,31
2025-03-02 18:58:19,,,,,,,,,,,,,15,22,22
2025-03-02 18:58:34,,,,,,,,,,,,,14,20,21
2025-03-02 18:58:49,,,,,,,,,,,,,14,21,23
2025-03-02 18:59:04,,,,,,,,,,,,,15,25,26
2025-03-02 18:59:19,,,,,,,,,,,,,15,23,25
2025-03-02 18:59:34,,,,,,,,,,,,,15,23,23
2025-03-02 18:59:49,,,,,,,,,,,,,15,20,20
2025-03-02 19:00:04,,,,,,,,,,,,,14,24,28
2025-03-02 19:00:19,,,,,,,,,,,,,14,19,19
2025-03-02 19:00:34,,,,,,,,,,,,,15,18,18
2025-03-02 19:00:49,,,,,,,,,,,,,16,21,21
2025-03-02 19:01:04,,,,,,,,,,,,,15,21,22
2025-03-02 19:01:19,,,,,,,,,,,,,18,25,26
2025-03-02 19:01:34,,,,,,,,,,,,,15,25,25
2025-03-02 19:01:49,,,,,,,,,,,,,16,22,22
2025-03-02 19:02:04,,,,,,,,,,,,,16,24,24
2025-03-02 19:02:19,,,,,,,,,,,,,17,24,26
2025-03-02 19:02:34,,,,,,,,,,,,,18,28,30
2025-03-02 19:02:49,,,,,,,,,,,,,17,22,24
2025-03-02 19:03:04,,,,,,,,,,,,,18,26,29
2025-03-02 19:03:19,,,,,,,,,,,,,15,24,24
2025-03-02 19:03:34,,,,,,,,,,,,,12,19,19
2025-03-02 19:03:49,,,,,,,,,,,,,17,22,23
2025-03-02 19:04:04,,,,,,,,,,,,,14,20,20
2025-03-02 19:04:19,,,,,,,,,,,,,15,21,21
2025-03-02 19:04:34,,,,,,,,,,,,,16,21,22
2025-03-02 19:04:49,,,,,,,,,,,,,19,25,28
2025-03-02 19:05:04,,,,,,,,,,,,,16,22,24
2025-03-02 19:05:19,,,,,,,,,,,,,14,19,19
2025-03-02 19:05:34,,,,,,,,,,,,,16,22,22
2025-03-02 19:05:49,,,,,,,,,,,,,19,25,25
2025-03-02 19:06:04,,,,,,,,,,,,,17,24,24
2025-03-02 19:06:19,,,,,,,,,,,,,17,26,28
2025-03-02 19:06:34,,,,,,,,,,,,,16,21,23
2025-03-02 19:06:49,,,,,,,,,,,,,15,21,21
2025-03-02 19:07:04,,,,,,,,,,,,,15,19,21
2025-03-02 19:07:19,,,,,,,,,,,,,15,20,22
2025-03-02 19:07:34,,,,,,,,,,,,,16,21,25
2025-03-02 19:07:49,,,,,,,,,,,,,14,19,21
2025-03-02 19:08:04,,,,,,,,,,,,,15,20,20
2025-03-02 19:08:19,,,,,,,,,,,,,14,24,27
2025-03-02 19:08:34,,,,,,,,,,,,,16,21,24
2025-03-02 19:08:49,,,,,,,,,,,,,13,24,24
2025-03-02 19:09:04,,,,,,,,,,,,,16,23,23
2025-03-02 19:09:19,,,,,,,,,,,,,16,25,27
2025-03-02 19:09:34,,,,,,,,,,,,,15,20,20
2025-03-02 19:09:49,,,,,,,,,,,,,16,21,22
2025-03-02 19:10:04,,,,,,,,,,,,,18,24,25
2025-03-02 19:10:19,,,,,,,,,,,,,16,24,27
2025-03-02 19:10:34,,,,,,,,,,,,,18,26,26
2025-03-02 19:10:49,,,,,,,,,,,,,15,22,22
2025-03-02 19:11:04,,,,,,,,,,,,,17,24,25
2025-03-02 19:11:19,,,,,,,,,,,,,15,29,30
2025-03-02 19:11:34,,,,,,,,,,,,,18,24,25
2025-03-02 19:11:49,,,,,,,,,,,,,20,26,26
2025-03-02 19:12:04,,,,,,,,,,,,,19,31,31
2025-03-02 19:12:19,,,,,,,,,,,,,18,29,31
2025-03-02 19:12:34,,,,,,,,,,,,,18,24,24
2025-03-02 19:12:49,,,,,,,,,,,,,19,28,32
2025-03-02 19:13:04,,,,,,,,,,,,,17,26,27
2025-03-02 19:13:19,,,,,,,,,,,,,18,28,29
2025-03-02 19:13:34,,,,,,,,,,,,,17,24,25
2025-03-02 19:13:49,,,,,,,,,,,,,19,27,29
2025-03-02 19:14:04,,,,,,,,,,,,,19,34,37
2025-03-02 19:14:19,,,,,,,,,,,,,20,28,32
2025-03-02 19:14:34,,,,,,,,,,,,,18,24,24
2025-03-02 19:14:49,,,,,,,,,,,,,19,24,26
2025-03-02 19:15:04,,,,,,,,,,,,,21,34,36
2025-03-02 19:15:19,,,,,,,,,,,,,19,31,33
2025-03-02 19:15:34,,,,,,,,,,,,,18,29,30
2025-03-02 19:15:49,,,,,,,,,,,,,16,29,32
2025-03-02 19:16:04,,,,,,,,,,,,,16,19,24
2025-03-02 19:16:20,,,,,,,,,,,,,16,26,27
2025-03-02 19:16:35,,,,,,,,,,,,,17,23,24
2025-03-02 19:16:50,,,,,,,,,,,,,15,32,32
2025-03-02 19:17:05,,,,,,,,,,,,,17,26,29
2025-03-02 19:17:20,,,,,,,,,,,,,18,29,29
2025-03-02 19:17:35,,,,,,,,,,,,,18,24,24
2025-03-02 19:17:50,,,,,,,,,,,,,17,28,31
2025-03-02 19:18:05,,,,,,,,,,,,,17,28,28
2025-03-02 19:18:20,,,,,,,,,,,,,16,29,29
2025-03-02 19:18:35,,,,,,,,,,,,,17,22,28
2025-03-02 19:18:50,,,,,,,,,,,,,15,27,29
2025-03-02 19:19:05,,,,,,,,,,,,,17,27,29
2025-03-02 19:19:20,,,,,,,,,,,,,16,21,21
2025-03-02 19:19:35,,,,,,,,,,,,,17,20,20
2025-03-02 19:19:50,,,,,,,,,,,,,17,22,23
2025-03-02 19:20:05,,,,,,,,,,,,,15,20,23
2025-03-02 19:20:20,,,,,,,,,,,,,16,27,31
2025-03-02 19:20:35,,,,,,,,,,,,,18,26,28
2025-03-02 19:20:50,,,,,,,,,,,,,20,29,29
2025-03-02 19:21:05,,,,,,,,,,,,,20,26,28
2025-03-02 19:21:20,,,,,,,,,,,,,23,36,42
2025-03-02 19:21:35,,,,,,,,,,,,,23,36,40
2025-03-02 19:21:50,,,,,,,,,,,,,20,27,28
2025-03-02 19:22:05,,,,,,,,,,,,,17,22,23
2025-03-02 19:22:20,,,,,,,,,,,,,18,30,32
2025-03-02 19:22:35,,,,,,,,,,,,,18,27,27
2025-03-02 19:22:50,,,,,,,,,,,,,17,28,29
2025-03-02 19:23:05,,,,,,,,,,,,,18,33,37
2025-03-02 19:23:20,,,,,,,,,,,,,18,28,29
2025-03-02 19:23:35,,,,,,,,,,,,,18,26,30
2025-03-02 19:23:50,,,,,,,,,,,,,18,28,30
2025-03-02 19:24:05,,,,,,,,,,,,,17,24,26
2025-03-02 19:24:20,,,,,,,,,,,,,18,28,29
2025-03-02 19:24:35,,,,,,,,,,,,,17,27,27
2025-03-02 19:24:50,,,,,,,,,,,,,18,27,27
2025-03-02 19:25:05,,,,,,,,,,,,,18,30,31
2025-03-02 19:25:20,,,,,,,,,,,,,18,25,25
2025-03-02 19:25:35,,,,,,,,,,,,,20,27,30
2025-03-02 19:25:50,,,,,,,,,,,,,18,26,26
2025-03-02 19:26:05,,,,,,,,,,,,,17,27,27
2025-03-02 19:26:20,,,,,,,,,,,,,16,24,25
2025-03-02 19:26:35,,,,,,,,,,,,,15,21,29
2025-03-02 19:26:50,,,,,,,,,,,,,15,22,28
2025-03-02 19:27:05,,,,,,,,,,,,,18,24,24
2025-03-02 19:27:20,,,,,,,,,,,,,16,23,23
2025-03-02 19:27:35,,,,,,,,,,,,,17,24,27
2025-03-02 19:27:50,,,,,,,,,,,,,19,31,32
2025-03-02 19:28:05,,,,,,,,,,,,,15,27,28
2025-03-02 19:28:20,,,,,,,,,,,,,17,26,29
2025-03-02 19:28:35,,,,,,,,,,,,,19,28,28
2025-03-02 19:28:50,,,,,,,,,,,,,17,24,25
2025-03-02 19:29:05,,,,,,,,,,,,,18,23,24
2025-03-02 19:29:20,,,,,,,,,,,,,17,27,27
2025-03-02 19:29:35,,,,,,,,,,,,,19,27,28
2025-03-02 19:29:50,,,,,,,,,,,,,20,27,27
2025-03-02 19:30:05,,,,,,,,,,,,,16,29,31
2025-03-02 19:30:20,,,,,,,,,,,,,18,24,24
2025-03-02 19:30:35,,,,,,,,,,,,,17,22,24
2025-03-02 19:30:50,,,,,,,,,,,,,18,29,33
2025-03-02 19:31:05,,,,,,,,,,,,,19,27,29
2025-03-02 19:31:20,,,,,,,,,,,,,16,24,26
2025-03-02 19:31:35,,,,,,,,,,,,,17,24,24
2025-03-02 19:31:50,,,,,,,,,,,,,15,23,24
2025-03-02 19:32:05,,,,,,,,,,,,,18,29,31
2025-03-02 19:32:20,,,,,,,,,,,,,19,30,33
2025-03-02 19:32:35,,,,,,,,,,,,,16,23,24
2025-03-02 19:32:50,,,,,,,,,,,,,19,29,30
2025-03-02 19:33:05,,,,,,,,,,,,,15,20,20
2025-03-02 19:33:20,,,,,,,,,,,,,16,25,30
2025-03-02 19:33:35,,,,,,,,,,,,,15,23,24
2025-03-02 19:33:50,,,,,,,,,,,,,18,26,27
2025-03-02 19:34:05,,,,,,,,,,,,,19,31,36
2025-03-02 19:34:20,,,,,,,,,,,,,19,30,33
2025-03-02 19:34:36,,,,,,,,,,,,,15,19,21
